filename,width,height,class,xmin,ymin,xmax,ymax
0_PMI-477440.pdf.jpg,3304,4680,Invoice column,2957,1141,3302,3548
0_PMI-477440.pdf.jpg,3304,4680,Footer notes,9,4314,829,4476
0_PMI-477905.pdf.jpg,3280,4642,Seller details,584,15,2615,303
0_PMI-477905.pdf.jpg,3280,4642,Buyer details,158,705,840,1277
0_PMI-477905.pdf.jpg,3280,4642,Shipped details,881,695,1594,1282
0_PMI-477905.pdf.jpg,3280,4642,Invoice number,2364,841,2899,890
0_PMI-477905.pdf.jpg,3280,4642,Invoice date,2376,882,2833,936
0_PMI-477905.pdf.jpg,3280,4642,Invoice table,128,1281,3105,3561
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,151,1326,228,3548
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,225,1326,538,3545
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,531,1323,934,3506
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,938,1316,1147,3523
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,1141,1313,1267,3523
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,1270,1303,1389,3516
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,1393,1303,1663,3519
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,1667,1303,1922,3513
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,1912,1306,2057,3503
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,2054,1300,2331,3510
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,2322,1348,2473,3500
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,2473,1345,2709,3506
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,2712,1335,2851,3510
0_PMI-477905.pdf.jpg,3280,4642,Invoice column,2857,1352,3086,3506
0_PMI-477905.pdf.jpg,3280,4642,Footer notes,2370,3652,3025,3923
1_Inv 55.pdf.jpg,3306,4672,Seller details,205,273,1093,693
1_Inv 55.pdf.jpg,3306,4672,Buyer details,213,714,1387,1114
1_Inv 55.pdf.jpg,3306,4672,Invoice table,185,1531,2811,2373
1_Inv 55.pdf.jpg,3306,4672,Invoice column,201,1538,271,2357
1_Inv 55.pdf.jpg,3306,4672,Invoice column,266,1538,1351,2363
1_Inv 55.pdf.jpg,3306,4672,Invoice column,1352,1543,1643,2359
1_Inv 55.pdf.jpg,3306,4672,Invoice column,1646,1543,1940,2357
1_Inv 55.pdf.jpg,3306,4672,Invoice column,1943,1549,2237,2360
1_Inv 55.pdf.jpg,3306,4672,Invoice column,2237,1546,2357,2360
1_Inv 55.pdf.jpg,3306,4672,Invoice column,2368,1543,2796,2360
1_Inv 55.pdf.jpg,3306,4672,Footer notes,207,2376,1711,2509
1_Inv 55.pdf.jpg,3306,4672,Tax table,187,2516,2811,3039
1_Inv 55.pdf.jpg,3306,4672,Tax column,199,2527,1057,3030
1_Inv 55.pdf.jpg,3306,4672,Tax column,1057,2524,1397,3029
1_Inv 55.pdf.jpg,3306,4672,Tax column,1393,2605,1593,3030
1_Inv 55.pdf.jpg,3306,4672,Tax column,1599,2602,1924,3027
1_Inv 55.pdf.jpg,3306,4672,Tax column,1926,2602,2129,3031
1_Inv 55.pdf.jpg,3306,4672,Tax column,2130,2600,2462,3027
1_Inv 55.pdf.jpg,3306,4672,Tax column,2458,2530,2801,3029
1_Inv 55.pdf.jpg,3306,4672,Footer notes,205,3060,2056,3133
1_Inv 55.pdf.jpg,3306,4672,Footer notes,210,3168,1290,3780
1_Inv 55.pdf.jpg,3306,4672,Invoice number,1505,271,1746,393
1_Inv 55.pdf.jpg,3306,4672,Invoice date,2150,273,2443,399
1_Inv 56.pdf.jpg,3306,4672,Seller details,207,271,1062,696
1_Inv 56.pdf.jpg,3306,4672,Buyer details,207,716,1385,1116
1_Inv 56.pdf.jpg,3306,4672,Invoice number,1507,273,1746,388
1_Inv 56.pdf.jpg,3306,4672,Invoice date,2148,273,2438,392
1_Inv 56.pdf.jpg,3306,4672,Invoice table,185,1535,2813,2310
1_Inv 56.pdf.jpg,3306,4672,Invoice column,195,1539,269,2293
1_Inv 56.pdf.jpg,3306,4672,Invoice column,275,1546,1356,2289
1_Inv 56.pdf.jpg,3306,4672,Invoice column,1358,1546,1647,2298
1_Inv 56.pdf.jpg,3306,4672,Invoice column,1647,1541,1940,2291
1_Inv 56.pdf.jpg,3306,4672,Invoice column,1938,1546,2236,2296
1_Inv 56.pdf.jpg,3306,4672,Invoice column,2240,1541,2366,2289
1_Inv 56.pdf.jpg,3306,4672,Invoice column,2369,1543,2803,2300
1_Inv 56.pdf.jpg,3306,4672,Footer notes,206,2302,1671,2454
1_Inv 56.pdf.jpg,3306,4672,Tax table,183,2449,2811,3037
1_Inv 56.pdf.jpg,3306,4672,Tax column,195,2465,1060,3020
1_Inv 56.pdf.jpg,3306,4672,Tax column,1060,2461,1392,3033
1_Inv 56.pdf.jpg,3306,4672,Tax column,1397,2539,1597,3033
1_Inv 56.pdf.jpg,3306,4672,Tax column,1606,2537,1923,3039
1_Inv 56.pdf.jpg,3306,4672,Tax column,1927,2535,2119,3033
1_Inv 56.pdf.jpg,3306,4672,Tax column,2121,2535,2460,3029
1_Inv 56.pdf.jpg,3306,4672,Tax column,2464,2461,2797,3035
1_Inv 56.pdf.jpg,3306,4672,Footer notes,208,3059,2395,3141
1_Inv 56.pdf.jpg,3306,4672,Footer notes,209,3177,1283,3786
1_Inv 60.pdf.jpg,3306,4672,Seller details,212,270,1065,700
1_Inv 60.pdf.jpg,3306,4672,Buyer details,208,714,1380,1108
1_Inv 60.pdf.jpg,3306,4672,Invoice number,1508,269,1747,392
1_Inv 60.pdf.jpg,3306,4672,Invoice date,2152,272,2465,395
1_Inv 60.pdf.jpg,3306,4672,Invoice table,183,1526,2821,2313
1_Inv 60.pdf.jpg,3306,4672,Invoice column,198,1538,270,2295
1_Inv 60.pdf.jpg,3306,4672,Invoice column,265,1541,1355,2292
1_Inv 60.pdf.jpg,3306,4672,Invoice column,1355,1544,1646,2302
1_Inv 60.pdf.jpg,3306,4672,Invoice column,1646,1532,1943,2302
1_Inv 60.pdf.jpg,3306,4672,Invoice column,1942,1541,2243,2295
1_Inv 60.pdf.jpg,3306,4672,Invoice column,2242,1541,2365,2295
1_Inv 60.pdf.jpg,3306,4672,Invoice column,2362,1536,2807,2299
1_Inv 60.pdf.jpg,3306,4672,Footer notes,196,2299,1382,2468
1_Inv 60.pdf.jpg,3306,4672,Tax table,185,2449,2811,3038
1_Inv 60.pdf.jpg,3306,4672,Tax column,199,2468,1060,3027
1_Inv 60.pdf.jpg,3306,4672,Tax column,1055,2456,1388,3026
1_Inv 60.pdf.jpg,3306,4672,Tax column,1390,2538,1593,3032
1_Inv 60.pdf.jpg,3306,4672,Tax column,1596,2530,1921,3028
1_Inv 60.pdf.jpg,3306,4672,Tax column,1919,2532,2118,3033
1_Inv 60.pdf.jpg,3306,4672,Tax column,2121,2530,2460,3028
1_Inv 60.pdf.jpg,3306,4672,Tax column,2465,2466,2796,3028
1_Inv 60.pdf.jpg,3306,4672,Footer notes,199,3063,1707,3138
1_Inv 60.pdf.jpg,3306,4672,Footer notes,193,3157,1299,3785
1_Inv No. 62.pdf.jpg,3306,4672,Seller details,201,269,1073,695
1_Inv No. 62.pdf.jpg,3306,4672,Buyer details,208,716,1383,1113
1_Inv No. 62.pdf.jpg,3306,4672,Invoice number,1501,269,1752,387
1_Inv No. 62.pdf.jpg,3306,4672,Invoice date,2152,272,2468,396
1_Inv No. 62.pdf.jpg,3306,4672,Invoice table,189,1531,2814,2372
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,198,1538,275,2367
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,279,1543,1360,2366
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,1360,1543,1651,2363
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,1649,1538,1943,2355
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,1944,1543,2235,2362
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,2240,1543,2365,2357
1_Inv No. 62.pdf.jpg,3306,4672,Invoice column,2368,1546,2801,2359
1_Inv No. 62.pdf.jpg,3306,4672,Footer notes,196,2369,1944,2535
1_Inv No. 62.pdf.jpg,3306,4672,Tax table,183,2508,2816,3041
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,199,2527,1060,3032
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,1065,2532,1385,3032
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,1399,2605,1593,3030
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,1624,2610,1924,3030
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,1932,2610,2121,3035
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,2143,2593,2460,3035
1_Inv No. 62.pdf.jpg,3306,4672,Tax column,2479,2524,2807,3035
1_Inv No. 62.pdf.jpg,3306,4672,Footer notes,210,3059,2188,3146
1_Inv No. 62.pdf.jpg,3306,4672,Footer notes,203,3179,1306,3788
1_Invoice.pdf.jpg,3306,4678,Seller details,726,261,1589,637
1_Invoice.pdf.jpg,3306,4678,Buyer details,346,649,1610,1208
1_Invoice.pdf.jpg,3306,4678,Invoice number,1634,224,1936,376
1_Invoice.pdf.jpg,3306,4678,Invoice date,2279,222,2606,357
1_Invoice.pdf.jpg,3306,4678,Invoice table,317,1478,2936,3037
1_Invoice.pdf.jpg,3306,4678,Invoice column,329,1489,415,3025
1_Invoice.pdf.jpg,3306,4678,Invoice column,409,1489,668,3029
1_Invoice.pdf.jpg,3306,4678,Invoice column,674,1489,1607,3025
1_Invoice.pdf.jpg,3306,4678,Invoice column,1607,1497,1896,3024
1_Invoice.pdf.jpg,3306,4678,Invoice column,1891,1494,2163,3046
1_Invoice.pdf.jpg,3306,4678,Invoice column,2162,1486,2426,3041
1_Invoice.pdf.jpg,3306,4678,Invoice column,2421,1497,2554,3041
1_Invoice.pdf.jpg,3306,4678,Invoice column,2557,1486,2923,3047
1_Invoice.pdf.jpg,3306,4678,Footer notes,329,3042,1865,3194
1_Invoice.pdf.jpg,3306,4678,Tax table,321,3180,2932,3429
1_Invoice.pdf.jpg,3306,4678,Tax column,330,3182,1144,3417
1_Invoice.pdf.jpg,3306,4678,Tax column,1152,3182,1387,3416
1_Invoice.pdf.jpg,3306,4678,Tax column,1383,3182,1679,3416
1_Invoice.pdf.jpg,3306,4678,Tax column,1684,3247,1856,3419
1_Invoice.pdf.jpg,3306,4678,Tax column,1856,3249,2148,3421
1_Invoice.pdf.jpg,3306,4678,Tax column,2150,3247,2342,3418
1_Invoice.pdf.jpg,3306,4678,Tax column,2336,3247,2628,3413
1_Invoice.pdf.jpg,3306,4678,Tax column,2629,3196,2923,3418
1_Invoice.pdf.jpg,3306,4678,Footer notes,332,3437,2193,3522
1_Invoice.pdf.jpg,3306,4678,Footer notes,335,3581,1554,4122
1_Invoice.pdf.jpg,3306,4678,Footer notes,1626,3647,2935,3894
1_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,645,216,2127,564
1_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,134,744,1513,1206
1_ML-June Sample 1.pdf.jpg,3311,4678,Shipped details,1709,761,3069,1197
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,23,1192,3307,2406
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,42,1203,209,2392
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,212,1204,728,2385
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,739,1207,2169,2399
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2255,1208,2609,2396
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2610,1217,2984,2392
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2979,1211,3298,2389
1_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,53,3164,1642,3636
1_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,2434,371,3269,454
1_PMI-471928.pdf.jpg,3230,4646,Seller details,2171,599,2875,875
1_PMI-471928.pdf.jpg,3230,4646,Buyer details,354,597,1293,1048
1_PMI-471928.pdf.jpg,3230,4646,Invoice number,348,538,775,581
1_PMI-471928.pdf.jpg,3230,4646,Invoice date,964,536,1330,585
1_PMI-471928.pdf.jpg,3230,4646,Invoice table,303,1455,3228,1781
1_PMI-471928.pdf.jpg,3230,4646,Invoice number,315,1468,398,1755
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,415,1463,821,1766
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,923,1463,1121,1771
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,1169,1463,1285,1766
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,1298,1466,1482,1771
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,1556,1468,1705,1773
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,1703,1545,1821,1773
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,1910,1543,2010,1773
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,2080,1468,2251,1771
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,2267,1548,2400,1771
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,2477,1555,2603,1768
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,2613,1553,2731,1771
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,2813,1553,2926,1771
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,2936,1550,3054,1768
1_PMI-471928.pdf.jpg,3230,4646,Invoice column,3110,1545,3218,1768
1_PMI-471928.pdf.jpg,3230,4646,Footer notes,2287,1812,3230,2279
1_PMI-471928.pdf.jpg,3230,4646,Footer notes,2282,2325,3141,2486
1_PMI-471928.pdf.jpg,3230,4646,Footer notes,377,2543,3023,2653
1_PMI-471928.pdf.jpg,3230,4646,Tax table,321,1848,1469,2335
1_PMI-471928.pdf.jpg,3230,4646,Tax column,336,1858,695,2317
1_PMI-471928.pdf.jpg,3230,4646,Tax column,762,1855,1113,2320
1_PMI-471928.pdf.jpg,3230,4646,Tax column,1215,1855,1449,2317
1_PMI-473558.pdf.jpg,3254,4646,Seller details,287,300,846,1217
1_PMI-473558.pdf.jpg,3254,4646,Buyer details,911,248,2263,700
1_PMI-473558.pdf.jpg,3254,4646,Shipped details,908,724,2222,1169
1_PMI-473558.pdf.jpg,3254,4646,Invoice date,2308,241,2977,293
1_PMI-473558.pdf.jpg,3254,4646,Invoice number,904,190,1694,248
1_PMI-473558.pdf.jpg,3254,4646,Invoice table,284,1217,3173,3507
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,297,1252,418,3493
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,408,1252,677,3497
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,666,1245,987,3479
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,990,1245,1128,3476
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,1118,1241,1239,3493
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,1235,1248,1356,3479
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,1346,1245,1584,3479
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,1570,1300,1656,3479
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,1659,1303,1873,3483
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,1846,1234,2063,3476
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2046,1303,2153,3490
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2142,1300,2239,3479
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2232,1297,2328,3476
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2318,1297,2532,3479
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2522,1297,2746,3476
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2735,1300,2918,3476
1_PMI-473558.pdf.jpg,3254,4646,Invoice column,2918,1231,3163,3469
1_PMI-473558.pdf.jpg,3254,4646,Footer notes,315,3979,2563,4241
1_PMI-473854.pdf.jpg,3262,4610,Seller details,32,280,1657,615
1_PMI-473854.pdf.jpg,3262,4610,Buyer details,22,678,1654,1083
1_PMI-473854.pdf.jpg,3262,4610,Invoice number,1704,678,2489,740
1_PMI-473854.pdf.jpg,3262,4610,Invoice date,1732,743,2487,815
1_PMI-473854.pdf.jpg,3262,4610,Invoice table,12,1178,2449,2435
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,27,1188,107,2423
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,107,1190,429,2423
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,479,1183,957,2418
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,992,1180,1182,2428
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,1207,1185,1354,2425
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,1412,1188,1529,2428
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,1549,1183,1729,2428
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,1734,1183,1972,2425
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,1987,1188,2212,2428
1_PMI-473854.pdf.jpg,3262,4610,Invoice column,2212,1180,2434,2423
1_PMI-474164.pdf.jpg,3228,4652,Invoice number,170,743,534,784
1_PMI-474164.pdf.jpg,3228,4652,Invoice date,668,749,968,794
1_PMI-474164.pdf.jpg,3228,4652,Seller details,1648,816,2397,1065
1_PMI-474164.pdf.jpg,3228,4652,Buyer details,168,792,909,1143
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1509,1500,1701,3000
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1699,1565,1809,3000
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1803,1569,1983,2996
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1979,1567,2087,3004
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,2085,1573,2244,2998
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,2242,1573,2344,3002
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,2342,1576,2499,3000
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1358,1563,1509,2994
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1258,1563,1360,2990
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,1081,1494,1260,2996
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,921,1492,1083,2994
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,789,1492,921,2988
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,617,1484,791,2986
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,187,1484,632,2986
1_PMI-474164.pdf.jpg,3228,4652,Invoice column,113,1478,181,2986
1_PMI-474164.pdf.jpg,3228,4652,Invoice table,101,1461,2511,3014
1_PMI-474562.pdf.jpg,3264,4652,Seller details,399,228,1020,390
1_PMI-474562.pdf.jpg,3264,4652,Invoice table,68,783,3199,1500
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,85,900,164,1486
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,164,897,368,1486
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,358,903,589,1486
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,575,797,799,1483
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,792,893,985,1479
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,1120,893,1237,1479
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,1233,897,1358,1476
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,1358,893,1513,1476
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,1644,886,1827,1483
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,2309,883,2461,1472
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,2454,886,2571,1476
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,2561,879,2730,1469
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,2720,886,2820,1476
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,2820,883,2985,1469
1_PMI-474562.pdf.jpg,3264,4652,Invoice column,2982,883,3168,1469
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,1927,1721,3140,1910
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,2078,2028,3154,2155
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,2258,2341,3140,2528
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,109,1834,978,2014
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,109,2138,944,2372
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,102,2462,1309,2528
1_PMI-474562.pdf.jpg,3264,4652,Footer notes,75,2634,1923,3097
1_PMI-476046.pdf.jpg,3240,4638,Seller details,628,290,2418,803
1_PMI-476046.pdf.jpg,3240,4638,Buyer details,287,1024,1346,1666
1_PMI-476046.pdf.jpg,3240,4638,Invoice number,2111,1128,2746,1193
1_PMI-476046.pdf.jpg,3240,4638,Invoice number,2111,1193,2666,1248
1_PMI-476046.pdf.jpg,3240,4638,Invoice table,283,2141,3035,3045
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,301,2159,397,2969
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,401,2159,949,2969
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,949,2162,1273,2972
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1273,2159,1473,2972
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1473,2152,1649,2976
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1652,2155,1787,2976
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1787,2152,1959,2962
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1956,2152,2146,2969
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2146,2152,2325,2969
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2321,2148,2518,2969
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2521,2145,2770,2976
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2766,2152,3028,2966
1_PMI-476046.pdf.jpg,3240,4638,Invoice table,283,3134,3052,3838
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,301,3148,383,3824
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,383,3141,952,3831
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,952,3145,1270,3834
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1270,3145,1477,3831
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1473,3145,1656,3821
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1656,3141,1783,3831
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1787,3141,1963,3831
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,1959,3145,2142,3831
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2146,3145,2328,3828
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2325,3145,2511,3824
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2511,3145,2766,3821
1_PMI-476046.pdf.jpg,3240,4638,Invoice column,2763,3148,3035,3824
2_Invoice.pdf.jpg,3306,4678,Seller details,537,192,1456,586
2_Invoice.pdf.jpg,3306,4678,Buyer details,149,561,1471,1061
2_Invoice.pdf.jpg,3306,4678,Invoice number,1767,178,2136,316
2_Invoice.pdf.jpg,3306,4678,Invoice date,2401,202,2743,328
2_Invoice.pdf.jpg,3306,4678,Invoice table,154,1369,3052,3082
2_Invoice.pdf.jpg,3306,4678,Invoice column,179,1386,260,3039
2_Invoice.pdf.jpg,3306,4678,Invoice column,255,1386,1749,3059
2_Invoice.pdf.jpg,3306,4678,Invoice column,1757,1392,2008,3063
2_Invoice.pdf.jpg,3306,4678,Invoice column,2015,1389,2296,3062
2_Invoice.pdf.jpg,3306,4678,Invoice column,2296,1397,2543,3067
2_Invoice.pdf.jpg,3306,4678,Invoice column,2542,1400,2657,3061
2_Invoice.pdf.jpg,3306,4678,Invoice column,2660,1403,3042,3064
2_Invoice.pdf.jpg,3306,4678,Tax table,160,3150,3065,3439
2_Invoice.pdf.jpg,3306,4678,Tax column,182,3158,351,3406
2_Invoice.pdf.jpg,3306,4678,Tax column,385,3161,1540,3417
2_Invoice.pdf.jpg,3306,4678,Tax column,1554,3167,1837,3411
2_Invoice.pdf.jpg,3306,4678,Tax column,1835,3228,2012,3414
2_Invoice.pdf.jpg,3306,4678,Tax column,2037,3228,2287,3417
2_Invoice.pdf.jpg,3306,4678,Tax column,2299,3228,2476,3406
2_Invoice.pdf.jpg,3306,4678,Tax column,2499,3225,2757,3414
2_Invoice.pdf.jpg,3306,4678,Tax column,2762,3169,3049,3422
2_Invoice.pdf.jpg,3306,4678,Footer notes,175,3037,2213,3165
2_Invoice.pdf.jpg,3306,4678,Footer notes,185,3399,2809,3499
2_Invoice.pdf.jpg,3306,4678,Footer notes,168,3847,1595,4127
2_Invoice.pdf.jpg,3306,4678,Footer notes,1620,3851,2820,4078
2_ML-June Sample 1.pdf.jpg,3311,4678,Seller details,609,217,2101,597
2_ML-June Sample 1.pdf.jpg,3311,4678,Buyer details,42,774,1389,1206
2_ML-June Sample 1.pdf.jpg,3311,4678,Shipped details,1610,767,2899,1206
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice table,1,1206,3309,1981
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,31,1231,173,1961
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,209,1222,687,1964
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,703,1222,2073,1961
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2167,1225,2598,1933
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2620,1219,2956,1931
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice column,2970,1214,3298,1953
2_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,703,2067,1951,2294
2_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,64,3189,1642,3644
2_ML-June Sample 1.pdf.jpg,3311,4678,Footer notes,1676,3503,3311,3649
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice date,2417,364,3167,433
2_ML-June Sample 1.pdf.jpg,3311,4678,Invoice number,2758,300,3088,367
2_PMI-471765.pdf.jpg,3296,4642,Seller details,429,338,1863,555
2_PMI-471765.pdf.jpg,3296,4642,Buyer details,411,1107,1129,1545
2_PMI-471765.pdf.jpg,3296,4642,Invoice number,1684,1166,2256,1228
2_PMI-471765.pdf.jpg,3296,4642,Invoice date,1687,1217,2129,1266
2_PMI-471765.pdf.jpg,3296,4642,Invoice table,401,1952,2960,2334
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,408,1959,467,2300
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,467,1959,574,2300
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,567,1962,753,2300
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,756,1972,1139,2303
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,1132,1972,1249,2290
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,1249,1969,1418,2297
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,1418,1976,1536,2303
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,1539,1972,1739,2307
2_PMI-471765.pdf.jpg,3296,4642,Invoice column,1739,1969,1970,2303
